,Label,Text
7523,0," ""The CDC just confirmed a 0.2% death-rate for COVID19.""		"
7524,0," ""Corona Virus claims a black belt. Chuck Norris, Dead at 80.""		"
7525,0, Video shows the last COVID-19 patient exiting from the hospital in New Zealand.		
7526,0, The list shows the medicines issued by a doctor in Gangaram (India) hospital to alleviate coronavirus symptoms.		
7527,0, A photograph shows a baby breastfeeding on her dead mother who lost her life due to food scarcity during the lockdown.		
7528,0, Delhi public school selling face mask to students.		
7529,0, A graphic of Zee News TV channels claims that the Home Ministry of India has hinted at a complete lockdown in the country after 15 June. Railway and airway will come to a halt.		
7530,0, The list shows the medicines issued by a doctor in Gangaram (India) hospital to alleviate coronavirus symptoms.		
7531,0, A photograph shows a baby breastfeeding on her dead mother who lost her life due to food scarcity during the lockdown.		
7532,0, Fewer than 100 people have died from COVID-19 in Ireland.		
7533,0, Fewer than 100 people have died from COVID-19 in Ireland.		
7534,0, The text claims that there are 9 newly infected with coronavirus in Bitola.		
7535,0," A Facebook post that says that masks incubate cancer and that the risks of using them are hypoxia (lack of oxygen in the body) and hypercapnia (excess carbon dioxide), which could ""cause poisoning in the flow blood, as well as physical and mental disorders.""		"
7536,0, Video shows COVID-19 patients lying dead on the ground in India.		
7537,0," A doctor at the SGRH hospital in New Delhi, India prescribed hydroxychloroquine tablet to prevent COVID-19 infection.		"
7538,0, Facebook is using your pictures and posts in lawsuits against it amid COVID-19 pandemic.		
7539,0," A picture showing Copacabana beach, in Brazil, full of crosses which make it look like a graveyard.		"
7540,0, Maharashtra (India)'s CM Uddhav Thackeray announced reimplementation of lockdown.		
7541,0, Patients dancing in NSCI Quarantine center in Mumbai.		
7542,0," ""George Floyd's 'murder' filmed before COVID-19.""		"
7543,0," ""Six months before the COVID 'plandemic,' Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.""		"
7544,0," ""FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them.""		"
7545,0," According to a statement appearing to be coming from WHO ""There is no pandemic. The epidemic does not exist. No vaccine is needed. Healthy people do not need gloves, face masks and other protective equipment. There was no need for a lockdown and a curfew as well as the so-called contact tracing. The virus cannot survive on surfaces - such an isolation was only the demand of governments. Each and every organisation, fitness clubs, theatres, restaurants, cafes and bars can work at full capacity.""		"
7546,0," A newspaper article stating that the Italian newspaper ""Il Fatto Quotidiano"" illicitly benefited from public fundings linked to COVID-19.		"
7547,0," A Twitter post titled ""Sakam da kazam"""
7548,0," The Hague Tribunal has accepted a complaint against Spanish Prime Minister Pedro Sanchez for ""genocide"".		"
7549,0, Eating alkaline foods with high pH eliminates the coronavirus or prevents its spread.		
7550,0, The vaccine is not the final solution against the novel coronavirus.		
7551,0," News stories referencing the number ""322"" and COVID-19 are proof cases tolls are being ""synchronized"".		"
7552,0," ""If we stopped testing right now, we'd have very few cases, if any.""		"
7553,0," ""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma?  it's declined precipitously.""		"
7554,0," ""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma?  it's declined precipitously.""		"
7555,0, The Chinese authorities dumped dead bodies in the sea. These bodies were of patients who had died of coronavirus. The bodies are now washing up on the Hong Kong and Taiwan coasts.		
7556,0, Facebook is using your pictures and posts in lawsuits against the company amid the COVID-19 pandemic.		
7557,0, ICMR study claims COVID-19 cases to peak in mid November causing paucity of ICUs and Ventilators.		
7558,0," A picture of the Italian Prime Minister Giuseppe Conte, allegedly taken at the ""Stati Generali"" conference organized in Rome during the Covid-19 pandemic. In the picture Conte is speaking closely with other people, none of whom is wearing protective masks.		"
7559,0," Video of the president of the Catholic University of Murcia (UCAM), Jos Luis Mendoza, in which he falsely assures that the coronavirus was predicted at the 2012 London Olympics.		"
7560,0," An alleged alert issued by the WHO due to an infectious outbreak in India due to a virus called Nipah that would be ""more deadly than COVID"" as published by some Spanish media.		"
7561,0, An audio where an unidentified person links the virus that causes COVID-19 with the massive flu vaccination campaign.		
7562,0, Coronavirus does not affect people with 'O+' blood type.		
7563,0, Gates Foundation planting microchips during COVID19 swab testing.		
7564,0," A picture showing Italian politicians eating together, not wearing masks and not respecting social distancing measures. The picture was alledegly taken during the ""Stati Generali"" conference in June 2020.		"
7565,0," A picture with a quote attributed to Bill Gates, stating"
7566,0," An alleged statement from a College of Physicians of Spain in which the population is warned about COVID-19 and what is involved in assisted ventilation, and there is a ""call for common sense"" in the lack of confinement.		"
7567,0," Cardinal Antonio Ca¤izares, from Spain, has assured that one of the vaccines that is being investigated against COVID-19 is made from cells of aborted fetuses.		"
7568,0, The EU has confirmed that 5G networks are harmful to people's health.		
7569,0, This video of the Eiffel Tower shows a tribute to victims of Covid-19.		
7570,0, This video of the Eiffel Tower shows a tribute to victims of Covid-19.		
7571,0, Video of patients dancing in a COVID-19 quarantine centre is from Mumbai.		
7572,0, Delhi police released this coronavirus guideline.		
7573,0," A picture stating that the governing parties in Italy voted against a proposal, supported by the League and other right-wing parties, to offer an economic reward to nurses and doctors who fought against the Covid-19 epidemic		"
7574,0," A picture which would show Vicenza football team supporters partying in the street after the team's promotion, during the Covid-19 emergency in Italy.		"
7575,0," An article stating that Italian authorities knew about a promising drug that could cure Covid-19, but they ignored it.		"
7576,0," Muy Interesante magazine already spoke in 2014 about the current coronavirus, as some content that is being spread affirm.		"
7577,0," ""Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.""		"
7578,0," A picture with a quote attributed to the Nobel Prize Dnis Mukwege, where he says that he was obliged to classify all the recent demises as Covid-19 related deaths.		"
7579,0," A widely shared video in which the doctor ?ngel Ruiz Valdepe¤as, from the Hospital of Formentera, claims during a demonstration in Madrid that ""there is no coronavirus pandemic"" and that, therefore, ""there is no point in either the mask or social distancing.""		"
7580,0," A video refers to a supposed ""NASA anticovid necklace"", a device that theoretically ionizes the air around the head, disinfecting it.		"
7581,0," Bill Gates has said that the COVID-19 vaccine could kill 700,000 people.		"
7582,0," A video in which the man introduces and dubs another video from an interview with Stefano Montanari in the Byoblu video blog. Montanari calls himself a ""nanopathologist"" and claims that masks cause us to inhale the carbon dioxide that we expelled by breathing. This supposedly produces hypercapnia (excess carbon dioxide).		"
7583,0, Bill Gates said that the COVID-19 vaccine will permanently change your DNA.		
7584,0, COVID-19 vaccine candidates will insert microchips in humans.		
7585,0, An image claims that chroma screen panels are being used to make up coronavirus deaths.		
7586,0," Alexandria Ocasio-Cortez tweeted, ""It's vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected. A few business closures or job losses is a small price to pay to be free from his presidency. #KeepUsClosed.""		"
7587,0," The spread of COVID-19 began last October with ""contaminated"" flu vaccines and the coronavirus remained latent in the body of the patients until it emerged months later.		"
7588,1,“There are precious few religions that actually say you cannot” get vaccinated.
7589,0,“We do not have an approved (COVID) vaccine in America … the Pfizer vaccine available in the U.S. is not FDA approved.”
7590,0,"""New data shows that death is proportional to dose"" for COVID-19."
7591,1,"“If you look at the hospitalizations at Ruby Memorial in West Virginia, and around the country, 90% to 95% of those hospitalized are unvaccinated.”"
7592,0,Says 86% of COVID-19 cases in Israel in July were in fully vaccinated individuals.
7593,0,“75% of Republicans have been vaccinated” against COVID-19 in Illinois.
7594,0,"""Millions have died from COVID injections."""
7595,0,The Pfizer COVID-19 vaccine contains an “undisclosed ingredient. … How is informed consent possible?”
7596,0,“The vaccination campaign” increased COVID-19 deaths by 175% in one year.
7597,0,“Biden orders dishonorable discharge for 46% of troops who refuse vaccine.”
7598,0,"Norway decided “that (the coronavirus) should be treated like other respiratory diseases, such as the flu or cold, because… it is no more dangerous than those mentioned.”"
7599,0,"""Pfizer launches final study for COVID drug that's suspiciously similar to 'horse paste'” ivermectin."
7600,0,The White House “created a fake set for (President Joe) Biden to get his booster shot. The entire Biden presidency is one giant charade.”
7601,0,VAERS reports show that babies whose mothers got the COVID-19 vaccine died after breastfeeding.
7602,0,"A 13-year-old girl ""is now in critical care in the hospital here in Halifax because her heart stopped right after she had a vaccine."""
7603,0,"A funeral home used a truck to advertise the message ""Don't get vaccinated."""
7604,0,"""Breaking news — US Supreme Court has canceled universal vaccination in the United States."""
7605,0,Children and teen suicide attempts “skyrocketed 250% in 2020” according to “one study done by a hospital.”
7606,0,"Says doctors received a letter stating that if they “say anything bad about the vaccine,” they are “at risk of losing their medical license. How messed up is that s---?”"
7607,0,The FDA advisory board said unvaccinated people are more educated than most people who have gotten the COVID-19 vaccines.
7608,0,Says Canadian Prime Minister Justin Trudeau and wife Sophie faked their COVID-19 vaccinations on live television.
7609,0,"A ""Liability Warning Acknowledgement Form"" allows a worker to sue their company if they get injured from the COVID-19 vaccine."
7610,0,"""Pfizer vaccine kills more people than it saves."""
7611,0,Says the COVID-19 vaccine doesn’t “prevent catching or spreading” the virus “and only lasts months.”
7612,0,“The CDC and county health officials have obtained 2020 Census records to enhance their vaccination enforcement protocols.”
7613,0,"""Peak active cases” of COVID-19 for 2020 vs. 2021 show “this is not a ‘pandemic of the unvaccinated.'"""
7614,0,"“Hundreds of thousands died after taking the advice of these celebrities,” who are “aiding and abetting mass murder” by advocating COVID-19 vaccination."
7615,0,Says President Joe Biden told people to get vaccinated against COVID-19 to protect themselves from hurricanes.
7616,0,The Pfizer COVID-19 vaccine “is not approved.”
7617,1,People who “have recovered (from COVID-19) have very strong immunity.”
7618,1,“Ivermectin has been FDA approved for human use since 1996.”
7619,0,“Biden orders VA to withhold benefits from unvaccinated veterans.”
7620,0,Video shows a child who tested positive for COVID-19 “being separated from their parents.”
7621,0,"""Japan says goodbye Moderna, hello ivermectin."""
7622,0,Says the defense secretary texted all active military personnel saying they needed to get vaccinated by the following morning or “be court martialed.”
7623,0,“27 U.S. Air Force pilots resign over COVID-19 vaccination mandate.”
7624,0,“FEMA forcibly vaccinating Ida evacuees.”
7625,0,"""Ivermectin sterilizes the majority (85%) of the men who take it."""
7626,0,“President Putin bans mandatory vaccinations in Russia.”
7627,0,"“Germany halts all Covid-19 vaccines, says they are unsafe and no longer recommended!!”"
7628,0,Says a demonstration with an air quality monitor shows that cloth masks are dangerous for children.
7629,0,Video shows “Pfizer lab in Madrid on fire.”
7630,0,“Bill Gates calls for the withdrawal of all Covid-19 Vaccines; ‘The vaccines are far more dangerous than anyone imagined.’”
7631,0,"“In the last several months, the Biden administration has released over 7,000 illegal aliens who were COVID positive just in one Texas city.” Biden's border policies are ""endangering not just the people of Texas, but people all across the country."""
7632,1,"“The average hospital stay for a case of COVID-19 costs about $17,064. The vaccine is free.”"
7633,0,"“Near Morgantown, WV, a Moderna shipment truck crashed, hazmat dispatched, airspace shut down and now apparently Emergency Response is claiming the Department of Defense took it over.”"
7634,0,“New Israeli study finds fully vaccinated people are at ‘greater risk of hospitalization’ and 13 times more likely to catch COVID-19 than those who have recovered and have natural immunity.”
7635,0,Glenn Youngkin “called COVID relief ‘unnecessary.’”
7636,0,The COVID-19 vaccines “were released to the public after only two months of testing in healthy humans.”
7637,0,The mRNA COVID-19 vaccines are “really gene therapy.”
7638,0,“Friendly reminder: Cigarettes are FDA approved.”
7639,0,"The contagiousness of the coronavirus delta variant is “valued between 5 and 9½,” and if the value is closer to 10, “within six weeks, the whole country will test positive for delta, regardless of vaccination.”"
7640,0,Thalidomide was FDA-approved for pregnant women in the 1960s.
7641,0,"White House, CDC, WHO and vaccine makers don’t require the COVID-19 vaccine for their workers."
7642,0,Video shows “pupils in Nigeria running away from being vaccinated.”
7643,0,“No one has died of cancer or heart disease since the COVID-19 thing started.”
7644,0,"“FDA approval means nothing when you realize the FDA also approves pesticides in our food!"""
7645,0,"""Democrats like to blame Republicans on (low vaccination rates). Well, the biggest group in most states are African Americans who have not been vaccinated. The last time I checked, over 90% of them vote for Democrats."""
7646,0,“Washington public school forces unvaccinated teens to wear ankle monitors” as a condition of playing team sports.
7647,0,75 doctors in South Florida walked out in protest as their hospital was flooded with unvaccinated COVID-19 patients
7648,0,"“It is the vaccinated, NOT the unvaccinated, spreading mutant variants.”"
7649,0,“80% of women who have been jabbed have lost their children in the first trimester.”
7650,0,“Pfizer CEO has not yet had vaccine.”
7651,0,Says a report of unvaccinated Florida teachers dying from COVID-19 isn’t real.
7652,1,"“North Carolina during this pandemic had among the lowest COVID-related deaths, as well as job losses per capita.”"
7653,0,"COVID-19 vaccinations are “a violation of the Nuremberg code."""
7654,0,“The CDC actually put together a document to discuss putting high risk people into camps to ‘shield’ low risk people from them.”
7655,1,A photo shows two COVID-19 patients lying on the floor awaiting treatment in Florida.
7656,0,Joe Biden and Kamala Harris “continuously questioned the vaccine during the campaign” but now “they support vaccine cards and forced vaccinations.”
7657,0,“The second-largest investor in Regeneron” is a firm whose CEO is Ron DeSantis’ “number one political donor.”
7658,1,"""100 Sailors at sea. All vaxxed. All with COVID (seven) weeks following deployment."""
7659,0,“Fauci doesn’t trust new vaccine research as delta variant surges.”
7660,0,Says Military Times reported that a study found “60% of sailors who had been fully vaccinated with 2-shot series vaccines are now at risk for heart disease.”
7661,0,“Mayo Clinic study shows Pfizer vaccine dropped to 42% effective.”
7662,0,A six-month study from Pfizer shows that its vaccine “reduces severe COVID symptoms/hospitalizations by .1%.”
7663,0,There is a “0.05% chance of dying from COVID.”
7664,0,The Biden administration is “not even testing these people” being released by Border Patrol into the U.S.
7665,0,"Says Gen. David H. Berger said, “No mandatory vaccinations for my Marines.”"
7666,0,"The White House plans to call for lockdowns due to the delta variant and is “aiming for late 2nd week of August, per WH official.”"
7667,0,“It’s not unusual for hospitals to sit at max or near max capacity on any given day.”
7668,0,"Photo shows Ron DeSantis holding a shirt that says, “Your mask is as useless as Joe Biden.”"
7669,0,Says the surge in COVID-19 cases is caused by “antibody mediated viral enhancement” from the COVID-19 vaccines.
7670,0,The Centers for Disease Control and Prevention’s recent guidance on students and masking “lacks a well-grounded scientific justification.”
7671,0,Suggests a suspicious link between the COVID-19 delta variant and company named Delta that works in 5G.
7672,0,Ivermectin is an effective treatment for COVID-19.
7673,0,“Pfizer CEO’s Israel visit canceled because he is not fully vaccinated.”
7674,0,"""I will need to show proof to do anything indoors in” New York City, “but not when I vote?"""
7675,0,"“The Vaccine Adverse Event Recording System shows that 5,946 people have died because of the” COVID-19 vaccine."
7676,0,"Unvaccinated people “are making the vaccinated people sick and die, but the unvaccinated people are not dead or sick.”"
7677,0,"Says there are fewer than 2,000 confirmed COVID-19 hospitalizations in the U.S."
7678,0,“Pfizer vaccine now completely worthless in Israel as >80% of all COVID-19 patients were previously vaccinated.”
7679,0,“Due to the new ‘delta variant’ California will be mailing in ballots for recall election.”
7680,0,The survival rate for COVID-19 is over 99% for most age groups.
7681,0,"Sweden had few COVID deaths in July, despite low vaccination rates, relaxed lockdown rules and low mask compliance."
7682,0,The “delta” in “delta variant” means “deep sleep.”
7683,0,Says Joe Biden has driven the current coronavirus surge because he “imported more virus from around the world by having a wide open southern border.”
7684,0,“More people have died of an opioid overdose in North Carolina in recent years than have died of COVID.”
7685,0,"Says spending by Democrats is driving major jumps in car rentals, gas prices and hotel prices this summer"
7686,0,"""If your employer is mandating any pokes, do not quit. Make them fire you. That way you get unemployment benefits."""
7687,0,"Two federal government buses “stopped in front of a Mexican restaurant in the very small town of Green Cove Springs Florida… The passengers were illegal immigrants, straight from the southern border.”"
7688,0,“Wearing masks has not been demonstrated to make a significant impact in preventing the spread of COVID.”
7689,0,It’s safer to be unvaccinated than vaccinated against COVID-19.
7690,0,Ivermectin caused a substantial decrease in the excess mortality rate in Mexico.
7691,0,“Fauci just told us they found a (coronavirus) variant that ‘evades the test.’”
7692,0,Says Gov. Tony Evers has declared Wisconsin “permanently closed” for business.
7693,0,"“The best way to avoid COVID altogether is to exercise, eat healthy and let your immune system beat it naturally.”"
7694,0,"“Thanks to (Israel's) sacrifice, we now know that natural immunity is far superior with 1% experiencing re-infection while 40% of new cases were previously vx'd."""
7695,0,Photos show Lloyd Austin without a face shield after he landed in the Philippines.
7696,0,“You can't actually use ARPA (American Rescue Plan Act) funds” to pay down state unemployment insurance fund deficits.
7697,0,"CDC ""will revoke the emergency use authorization"" of the PCR COVID tests because those tests don't differentiate between COVID and flu viruses. ""Translation: They've been adding flu cases to Covid cases when using that test.”"
7698,0,“60% of patients admitted to the hospital in the UK have been fully vaccinated”
7699,0,The opening ceremony of the 2012 London Olympics predicted the COVID-19 pandemic.
7700,0,"Says Emmanuel Macron said, “I no longer have any intention of sacrificing my life, my time, my freedom and the adolescence of my daughters, as well as their right to study properly, for those who refuse to be vaccinated.”"
7701,0,“Alert: Law enforcement and the Red Cross have advised that there are people going door to door indicating that they are authorized to do testing for Coronavirus.”
7702,0,Ethylene oxide used in COVID-19 testing swabs “literally changes the structure of the building blocks of your own body.”
7703,0,"Says Joe Biden “is restricting travel for Americans into Mexico, but is keeping the border wide open for illegal aliens to walk right into our country.”"
7704,0,"“CDC quietly deletes 6,000 COVID vaccine deaths from its CDC website total in one day.”"
7705,0,“Don’t believe the hype that Florida” COVID-19 “numbers are up. It’s a blatant lie.”
7706,0,Video montage shows Kamala Harris and others faking vaccination.
7707,0,“It makes no sense to require vaccinations for the previously infected.”
7708,0,Says an NBC producer at the Olympics was caught on a hot mic saying “60% of people in this stadium will be dead within 10 days.”
7709,0,"""People are being diagnosed with delta variant"" even though ""there is no delta variant test."""
7710,0,Says Joe Biden and Kamala Harris distrusted COVID-19 vaccines.
7711,0,The coronavirus can’t be so dangerous because there are no biohazard bins for COVID-19 masks and gloves.
7712,1,"“Ten thousand people have recently died. 9,950 of them, thereabouts, are people who hadn’t been vaccinated."""
7713,0,“You’re not going to get COVID if you have these vaccinations.”
7714,0,"“45,000 confirmed dead from the COVID-19 shots within three days… and they’ve covered it up.”"
7715,0,“Americans not vaccinated before 2022 will be put in camps”
7716,0,“Every Republican in Congress voted to defund the police when they voted against the American Rescue Plan.”
7717,0,"“If the shot actually saved lives, they’d be priced so high that you literally could not afford them, you know like insulin.”"
7718,0,Questions about whether she’s been vaccinated are “a violation of my HIPAA rights.”
7719,0,“Canada prohibits all vaxxed pilots from flying.”
7720,0,Photo shows people protesting against “vaccine tyranny” in France.
7721,0,“You must give EVERY PENNY” of the advance child tax credit payments back when you file your 2021 taxes.
7722,0,"“Unvaccinated, you can get COVID and have over 99% chance of survival. Get vaccinated and you can still get COVID and will still have over 99% chance of survival.”"
7723,0,Five JetBlue pilots died from the COVID-19 vaccine.
7724,0,“Some of you are being injected with saline because it would look too suspicious if everybody died at the same time.”
7725,0,Headlines show CNN published contradictory reports about hydroxychloroquine in 2020.
7726,0,"Haiti, Tanzania and Madagascar refused the COVID-19 vaccines and now all three of their presidents have died unexpectedly."
7727,0,“Lauren Boebert received a PPP loan for her restaurant.”
7728,0,A study found an “82% miscarriage rate” among women between 30 days and 20 weeks pregnant who got an mRNA COVID-19 vaccine.
7729,0,"If COVID-19 was real, the Duke and Duchess of Cambridge wouldn’t have been “allowed to join 50,000 other football fans inside a stadium."""
7730,0,"The Pfizer COVID-19 vaccine is ""99% graphene oxide,"" which is ""toxic to the human body and causes a number of problems."
7731,0,Four pharmaceutical companies have questionable track records that suggest their COVID-19 vaccines aren’t safe.
7732,0,The delta variant of the coronavirus “is approximately 19 times less deadly.”
7733,0,"“Fauci says there will be 'two Americas': One for vaccinated, one for unvaccinated.”"
7734,0,Says the Make-A-Wish Foundation will grant wishes only to fully vaccinated children.
7735,0,"A “peer reviewed, scientific study showed that the COVID-19 vaccine causes two deaths for every three lives it saves.”"
7736,0,A video shows an animal chip scanner detecting a microchip where a woman was vaccinated.
7737,0,A photo shows Mike Tyson wearing a T-shirt with an anti-vaccine message.
7738,0,“CDC officials admit more hospitalizations of young people from vaccine than from the actual COVID virus.”
7739,0,"Funeral directors say “no one is dying from COVID” and ""the only ones dying are from the vaccine."""
7740,0,Says the U.S. government caused the coronavirus pandemic because it sent mRNA coronavirus vaccine candidates to university researchers weeks before the COVID-19 outbreak.
7741,0,mRNA technology in COVID-19 vaccines was never tested in humans.
7742,0,"Says Dr. Anthony Fauci in an email ""advises a family member to use (hydroxychloroquine) and antibiotic therapy, the same evening in which in a press conference he attacked (President Donald Trump) on the usefulness of (hydroxychloroquine) to fight the virus.”"
7743,0,“The WORLD HEALTH ORGANIZATION recently reversed its stance on children getting the Covid vaccine.”
7744,0,“The unvaccinated have escaped every single strain or 'variant’” of SARS-CoV-2.
7745,0,AstraZeneca means “weapon that kills.”
7746,0,“Cuomo opens New York 72 hours before his daughter's wedding.”
7747,0,Says the Novavax COVID-19 vaccine “dumps millions” of dangerous “spike proteins right into your body.”
7748,0,"The COVID-19 vaccines’ “spike protein is very dangerous, it's cytotoxic.”"
7749,0,Says Anthony Fauci will make millions off new book.
7750,0,"Emails show that Fauci knew ""hydroxychloroquine worked [and] emailed friends about it being effective."""
7751,0,Says a 2010 Rockefeller Foundation report shows the COVID-19 pandemic and the international response were “meticulously planned at least 10 years ago.”
7752,0,"""Study: hydroxychloroquine can boost COVID-19 survival chances by nearly 200%."""
7753,0,Says professional soccer player Christian Eriksen received the Pfizer vaccine days before he collapsed during a game.
7754,1,"""These 2 Ankeny moms standing next to the Governor are known Qanon and anti-vaxx conspiracy theorists."""
7755,0,"""Report: Vaccine related deaths may rival recorded COVID-19 deaths."""
7756,0,"The COVID-19 vaccines make people ""magnetized. They can put a key on their forehead, it sticks. They can put spoons and forks all over them, and they can stick."""
7757,0,"Says Marjorie Taylor Greene said, “People are dying who have never died before.”"
7758,0,"""920 women lose their unborn babies after getting vaccinated."""
7759,0,"""Airlines are meeting today to discuss the risks of carrying vaxed passengers due to the risk of clots and the liabilities involved.”"
7760,0,Viral immunologist says COVID-19 vaccines’ “spike protein” means people are being inoculated “with a toxin.”
7761,0,“Fauci’s emails leaked.”
7762,0,"""The CDC lowered the PCR threshold while no longer recording asymptomatic cases...but only for the vaccinated."""
7763,0,"Emails show ""Fauci's fellow scientist could tell early on that the (coronavirus) looked manufactured."""
7764,0,"An email from Dr. Anthony Fauci shows ""everyone was lied to"" about wearing masks to prevent the spread of COVID-19."
7765,0,“U.S. military arrests Dr. Deborah Birx.”
7766,0,“So the unvaxxed have to wear mask (sic) to protect the vaxxinated.”
7767,0,"""You will be 'vaccinated' regardless of whether you receive the shot or not.”"
7768,0,COVID-19 vaccines are creating the coronavirus variants.
7769,0,"""The Lancet peer-reviewed study confirms vaccine efficacy, not as 95% stated by the vaccine companies, but as: AstraZeneca 1.3%; Moderna 1.2%; J&J 1.2%; Pfizer 0.84%."""
7770,0,"Says Luc Montagnier said, “There is no hope and no possible treatment for those who have been vaccinated already. We must be prepared to incinerate the bodies.”"
7771,0,"“Now, 50% of all of America, more than any other country, is fully vaccinated.”"
7772,0,You can’t donate plasma after getting a COVID-19 vaccine.
7773,0,"People with the COVID-19 vaccine are being ""tracked in real time via 5G cellular, and all that data can be hacked into to track you."""
7774,0,The CDC in mid-May quietly changed its international travel recommendations to require fully vaccinated people to test negative for COVID-19 before flying to the United States.
7775,0,“943 innocent kids … are now injured or dead” because of the COVID-19 vaccine.
7776,0,Getting the COVID-19 vaccine jeopardizes life insurance policies.
7777,0,The CDC lifting mask guidelines “out of the blue with no solid explanation proves they lied to you the whole time about everything.”
7778,0,Says Anthony Fauci’s wife has “a secret plan to put psych drugs in drinking water” to get people vaccinated.
7779,0,"“Since removing the mask mandate two months ago, Texas has not reported a single COVID death. Not one."""
7780,0,A video shows “Dems caught not wearing masks” at the White House.
7781,0,An Ohio doctor died from a COVID-19 vaccine.
7782,0,The AstraZeneca COVID-19 vaccine contains a Bluetooth microchip.
7783,0,An electromagnetic radiation detector can detect radiation from someone’s COVID-19 vaccination.
7784,0,Businesses aren't allowed to ask customers if they’ve been vaccinated because “there are HIPPA laws.”
7785,0,Says Dr. Anthony Fauci’s wife is the NIH official “who rubber stamps exceptions to normal drug and vaccine testing.”
7786,0,“COVID cases in India plummet after government promotes ivermectin and hydroxychloroquine use.”
7787,1,“We now have more job openings than we do people who are on unemployment. We have 60% more job openings today than we did the month before the pandemic hit the state of Texas.”
7788,0,"The Moderna vaccine contains an ingredient that is “for research use only, not meant for human or veterinary use.”"
7789,0,“CDC director finally admits that COVID cases were overcounted in hospitals”
7790,0,Says the CDC’s new tracking policy is covering up cases of “breakthrough” COVID-19 infections among vaccinated people.
7791,0,University of Miami researchers have found that the COVID-19 vaccine affects sperm production.
7792,0,"""COVID-19 Jab: They skipped all animal trials because all animals were dying and went directly to people."""
7793,0,"“New York's 1,200+ homeless veterans are ineligible for these $15,600 payments.”"
7794,0,"“About 40% to 50% of CDC, FDA employees are refusing the COVID-19 vaccine, according to” Anthony Fauci and FDA’s Peter Marks."
7795,0,Merriam-Webster recently changed its definition of “anti-vaxxer” to include people who oppose laws that mandate vaccination.
7796,0,Transmission of COVID-19 by asymptomatic individuals “has never been proven.”
7797,0,Magnet video proves COVID-19 vaccines contain microchips.
7798,0,“The research showed … that confidence overall in the vaccines increased after the pause” to review the safety of Johnson & Johnson’s coronavirus vaccine.
7799,0,“Montana is canceling unemployment because of a workforce shortage.”
7800,0,"For vaccine rates among Americans 65 and older, “there’s virtually no difference between white, Black, Hispanic, Asian American.”"
7801,0,The COVID-19 vaccine “will make the common cold/flu extremely lethal.”
7802,0,"“Between late December of 2020 and last month, a total of 3,362 people apparently died after getting the COVID vaccine in the United States … The actual number is almost certainly higher.”"
7803,0,"""15-year-old boy passes away from heart attack two days after Pfizer COVID-19 experimental jab."""
7804,0,“A year ago we had the lowest unemployment in history without using taxpayers money.”
7805,0,"With federal stimulus money for schools, “no distinctions are being made between Wisconsin schools that remain closed to in-person learning, and those that have been re-opened for months.”"
7806,0,"If you get the COVID-19 vaccine, you can't donate blood or plasma ""because it's completely tainted."""
7807,0,"""The Unvaccinated Beware, COVID-19 mRNA Shots Cause Death and Disease Through GMO Shedding"""
7808,0,Vaccine herd immunity doesn’t exist because 100% of the population would have to be vaccinated for it to work.
7809,0,"“For #Covid vaccines, shingles and even more dangerous and painful skin conditions may be the new thrombocytopenia."""
7810,0,60% of new COVID-19 patients are people who received the vaccine.
7811,0,A leaked email from a Liberal Party politician shows the Canadian government's plan to “reset” the economy and seize private property.
7812,0,"It's illegal for a college, public school or employer to ""mandate"" the vaccine because it was authorized for emergency use."
7813,0,Photo that shows COVID-19 test swabs labeled positive and negative proves that the tests are fixed.
7814,0,“Joe Biden says Americans can only celebrate the Fourth of July if he says so.”
7815,0,"A Centers for Disease Control and Prevention campaign says, “FACT: Refusing to take the vaccine is a form of racism since it harms people of color.”"
7816,0,“Bill Gates fights to keep vaccine ingredients secret.”
7817,0,Says his administration’s efforts have led to more school reopenings.
7818,0,COVID-19 “has killed less people than the damn flu.”
7819,0,Says Joe Biden was the only world leader to wear a face mask during a video conference.
7820,0,Officials “recommend that women who get one of these (COVID-19) shots should absolutely not get pregnant for at least the first two months after they’ve been injected.”
7821,0,"""An average of nearly 5,000 Missourians were contracting COVID every day in November."""
7822,0,"""Mountains of data"" show drug ivermectin ""basically obliterates"" COVID-19 transmission."
7823,0,Children ages 5 to 9 “are not affected by” the coronavirus.
7824,1,"For mitigating COVID-19 spread, “masks (are) the number one way to do so."""
7825,1,"“The federal American Rescue Plan will purchase more food from farmers for distribution."""
7826,0,Women’s menstrual cycles and fertility are affected by being around people who have received COVID-19 vaccines
7827,0,“Stanford study results” show face masks are ineffective and dangerous.
7828,0,Texas “could be very close to herd immunity.”
7829,0,"Says science shows the physiological effects of wearing masks include hypoxemia, hypercapnia, shortness of breath, toxicity and increased muscle tension."
7830,0,Says Republican lawmakers delayed COVID-19 testing
7831,0,Says the nation is locked down and there’s “a wide open border.”
